1.000000000000000000e+02,9.632478632478632674e-01,5.425531914893617635e-01,7.590669323643183253e-01
2.000000000000000000e+02,9.589743589743590091e-01,5.151515151515151381e-01,7.568397608721134651e-01
3.000000000000000000e+02,9.705128205128205066e-01,5.964912280701754055e-01,7.628531239010666321e-01
4.000000000000000000e+02,9.679487179487179516e-01,5.762711864406779849e-01,7.615168210057436937e-01
5.000000000000000000e+02,9.658119658119658224e-01,5.604395604395604469e-01,7.604032352596412636e-01
6.000000000000000000e+02,9.666666666666666741e-01,5.714285714285715079e-01,7.658891103035987413e-01
7.000000000000000000e+02,9.679487179487179516e-01,5.664739884393064084e-01,7.514359395147111043e-01
8.000000000000000000e+02,9.700854700854700807e-01,5.882352941176470784e-01,7.575899660063297736e-01
9.000000000000000000e+02,9.653846153846153966e-01,5.573770491803279326e-01,7.601805181104207554e-01
1.000000000000000000e+03,9.705128205128205066e-01,5.917159763313608600e-01,7.578126831555502818e-01
1.100000000000000000e+03,9.713675213675213582e-01,5.988023952095807845e-01,7.582581174539912983e-01
1.200000000000000000e+03,9.726495726495726357e-01,6.049382716049384046e-01,7.538858281561364727e-01
1.300000000000000000e+03,9.700854700854700807e-01,5.833333333333333703e-01,7.525495252608135344e-01
1.400000000000000000e+03,9.730769230769230616e-01,5.987261146496815067e-01,7.440276638143242804e-01
1.500000000000000000e+03,9.662393162393162482e-01,5.683060109289617134e-01,7.656663931543781221e-01
1.600000000000000000e+03,9.606837606837607124e-01,5.257731958762887903e-01,7.577306294689953869e-01
1.700000000000000000e+03,9.675213675213675257e-01,5.681818181818182323e-01,7.562536631110068353e-01
1.800000000000000000e+03,9.619658119658119899e-01,5.388601036269430322e-01,7.634392216621732619e-01
1.900000000000000000e+03,9.628205128205128416e-01,5.347593582887699704e-01,7.538037744695814668e-01
2.000000000000000000e+03,9.717948717948717841e-01,5.714285714285715079e-01,7.282381901301138161e-01
