1.000000000000000000e+02,9.649572649572649707e-01,5.119047619047619735e-01,7.196342749970695563e-01
2.000000000000000000e+02,9.679487179487179516e-01,5.508982035928143839e-01,7.363146172781620535e-01
3.000000000000000000e+02,9.645299145299145449e-01,5.202312138728323321e-01,7.294924393388816375e-01
4.000000000000000000e+02,9.679487179487179516e-01,5.562130177514793550e-01,7.413550580236784038e-01
5.000000000000000000e+02,9.666666666666666741e-01,5.411764705882352589e-01,7.356464658305005289e-01
6.000000000000000000e+02,9.679487179487179516e-01,5.562130177514793550e-01,7.413550580236784038e-01
7.000000000000000000e+02,9.653846153846153966e-01,5.207100591715976279e-01,7.248974328918064147e-01
8.000000000000000000e+02,9.645299145299145449e-01,5.088757396449704595e-01,7.194115578478490480e-01
9.000000000000000000e+02,9.675213675213675257e-01,5.581395348837210335e-01,7.461727816199742458e-01
1.000000000000000000e+03,9.670940170940170999e-01,5.389221556886227837e-01,7.308287422342045758e-01
1.100000000000000000e+03,9.658119658119658224e-01,5.238095238095238360e-01,7.251201500410269229e-01
1.200000000000000000e+03,9.658119658119658224e-01,5.348837209302325091e-01,7.352010315320595124e-01
1.300000000000000000e+03,9.645299145299145449e-01,5.088757396449704595e-01,7.194115578478490480e-01
1.400000000000000000e+03,9.658119658119658224e-01,5.238095238095238360e-01,7.251201500410269229e-01
1.500000000000000000e+03,9.679487179487179516e-01,5.508982035928143839e-01,7.363146172781620535e-01
1.600000000000000000e+03,9.679487179487179516e-01,5.454545454545454142e-01,7.312741765326455923e-01
1.700000000000000000e+03,9.666666666666666741e-01,5.301204819277108848e-01,7.255655843394679394e-01
1.800000000000000000e+03,9.675213675213675257e-01,5.365853658536585691e-01,7.260110186379088448e-01
1.900000000000000000e+03,9.675213675213675257e-01,5.250000000000000222e-01,7.159301371468761443e-01
2.000000000000000000e+03,9.670940170940170999e-01,5.443786982248520756e-01,7.358691829797209261e-01
