1.000000000000000000e+02,9.722222222222222099e-01,5.454545454545455252e-01,7.032587035517523510e-01
2.000000000000000000e+02,8.893162393162392654e-01,2.942779291553133669e-01,7.356581877857226726e-01
3.000000000000000000e+02,9.756410256410256165e-01,5.777777777777777235e-01,7.050404407455163058e-01
4.000000000000000000e+02,9.705128205128205066e-01,5.430463576158939265e-01,7.124487164459032407e-01
5.000000000000000000e+02,9.594017094017094349e-01,0.000000000000000000e+00,5.000000000000000000e-01
6.000000000000000000e+02,9.269230769230769607e-01,3.826714801444043301e-01,7.502168561716093809e-01
7.000000000000000000e+02,9.256410256410256832e-01,3.829787234042553168e-01,7.545891454694643175e-01
8.000000000000000000e+02,9.735042735042734874e-01,6.075949367088606667e-01,7.492908217090611389e-01
9.000000000000000000e+02,9.662393162393162482e-01,5.729729729729728938e-01,7.707068338998944723e-01
1.000000000000000000e+03,9.662393162393162482e-01,5.586592178770949380e-01,7.555855116633453106e-01
1.100000000000000000e+03,9.376068376068376065e-01,4.206349206349206393e-01,7.557847849021216424e-01
1.200000000000000000e+03,9.619658119658119899e-01,5.291005291005291822e-01,7.533583401711404504e-01
1.300000000000000000e+03,9.594017094017094349e-01,5.128205128205128860e-01,7.520220372758175120e-01
1.400000000000000000e+03,8.034188034188034511e-01,2.013888888888888951e-01,7.110538037744696949e-01
1.500000000000000000e+03,9.670940170940170999e-01,5.882352941176470784e-01,7.812331496893681893e-01
1.600000000000000000e+03,9.354700854700854773e-01,4.078431372549019551e-01,7.496307584105028621e-01
1.700000000000000000e+03,9.611111111111111382e-01,5.133689839572193048e-01,7.428320243816668444e-01
1.800000000000000000e+03,9.619658119658119899e-01,5.291005291005291822e-01,7.533583401711404504e-01
1.900000000000000000e+03,9.764957264957264682e-01,6.206896551724138122e-01,7.357285195170554237e-01
2.000000000000000000e+03,9.051282051282051322e-01,3.231707317073170826e-01,7.388582815613644605e-01
