1.000000000000000000e+02,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
2.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
3.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
4.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
5.000000000000000000e+02,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
6.000000000000000000e+02,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
7.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
8.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
9.000000000000000000e+02,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.000000000000000000e+03,9.722222222222222099e-01,6.012269938650307566e-01,7.536631110069159645e-01
1.100000000000000000e+03,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
1.200000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.300000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.400000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.500000000000000000e+03,9.730769230769230616e-01,6.086956521739130821e-01,7.541085453053569809e-01
1.600000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.700000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.800000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.900000000000000000e+03,9.717948717948717841e-01,6.024096385542169196e-01,7.584808346032116955e-01
2.000000000000000000e+03,9.739316239316239132e-01,6.211180124223600885e-01,7.595944203493142366e-01
