1.000000000000000000e+01,9.658119658119658224e-01,5.402298850574712707e-01,7.402414722775759737e-01
2.000000000000000000e+01,9.585470085470085833e-01,4.974093264248704571e-01,7.414957214863439061e-01
3.000000000000000000e+01,9.602564102564102866e-01,5.130890052356020803e-01,7.474270308287421782e-01
4.000000000000000000e+01,9.598290598290598608e-01,5.204081632653061451e-01,7.572851951705543705e-01
5.000000000000000000e+01,9.632478632478632674e-01,5.326086956521739468e-01,7.489860508732856248e-01
6.000000000000000000e+01,9.538461538461538991e-01,4.857142857142857095e-01,7.541671550814674774e-01
7.000000000000000000e+01,9.581196581196581574e-01,5.050505050505049720e-01,7.513538858281560984e-01
8.000000000000000000e+01,9.427350427350427164e-01,4.369747899159664439e-01,7.534169499472511689e-01
9.000000000000000000e+01,9.598290598290598608e-01,5.204081632653061451e-01,7.572851951705543705e-01
1.000000000000000000e+02,9.636752136752136932e-01,5.454545454545455252e-01,7.592896495135388335e-01
1.100000000000000000e+02,9.499999999999999556e-01,4.705882352941176405e-01,7.572031414839994756e-01
1.200000000000000000e+02,9.461538461538461231e-01,4.521739130434782594e-01,7.551986871410151236e-01
1.300000000000000000e+02,9.547008547008547508e-01,4.803921568627451677e-01,7.445317078888759044e-01
1.400000000000000000e+02,9.551282051282051766e-01,4.927536231884057649e-01,7.548353065291290021e-01
1.500000000000000000e+02,9.602564102564102866e-01,5.230769230769229949e-01,7.575079123197748787e-01
1.600000000000000000e+02,9.662393162393162482e-01,5.325443786982249073e-01,7.303833079357636704e-01
1.700000000000000000e+02,9.457264957264956973e-01,4.502164502164502369e-01,7.549759699917946154e-01
1.800000000000000000e+02,9.547008547008547508e-01,4.903846153846154188e-01,7.546125893799084938e-01
1.900000000000000000e+02,9.478632478632478264e-01,4.553571428571428492e-01,7.510491149923806953e-01
2.000000000000000000e+02,9.538461538461538991e-01,4.857142857142857095e-01,7.541671550814674774e-01
2.100000000000000000e+02,9.700854700854700807e-01,4.531250000000000000e-01,6.517407103504865296e-01
2.200000000000000000e+02,9.632478632478632674e-01,5.376344086021505042e-01,7.540264916188018640e-01
2.300000000000000000e+02,9.286324786324786640e-01,3.837638376383763483e-01,7.460672840229750635e-01
2.400000000000000000e+02,9.658119658119658224e-01,5.402298850574712707e-01,7.402414722775759737e-01
2.500000000000000000e+02,9.555555555555556024e-01,4.851485148514851908e-01,7.449771421873169208e-01
2.600000000000000000e+02,9.525641025641025106e-01,4.739336492890994790e-01,7.484585628882897135e-01
2.700000000000000000e+02,9.700854700854700807e-01,5.930232558139535426e-01,7.626304067518462348e-01
2.800000000000000000e+02,9.653846153846153966e-01,5.263157894736842923e-01,7.299378736373226539e-01
2.900000000000000000e+02,9.559829059829060283e-01,4.975609756097560399e-01,7.552807408275699075e-01
3.000000000000000000e+02,9.538461538461538991e-01,4.705882352941176405e-01,7.390458328449185377e-01
