1.000000000000000000e+02,9.675213675213675257e-01,5.632183908045976795e-01,7.512132223654907071e-01
2.000000000000000000e+02,9.709401709401709324e-01,5.853658536585365502e-01,7.479545188137382006e-01
3.000000000000000000e+02,9.709401709401709324e-01,5.853658536585365502e-01,7.479545188137382006e-01
4.000000000000000000e+02,9.713675213675213582e-01,5.889570552147239679e-01,7.481772359629585978e-01
5.000000000000000000e+02,9.696581196581196549e-01,5.748502994011975842e-01,7.472863673660766759e-01
6.000000000000000000e+02,9.662393162393162482e-01,5.433526011560693147e-01,7.404641894267963709e-01
7.000000000000000000e+02,9.688034188034188032e-01,5.680473372781065233e-01,7.468409330676356594e-01
8.000000000000000000e+02,9.623931623931624157e-01,5.217391304347827052e-01,7.435001758293283691e-01
9.000000000000000000e+02,9.670940170940170999e-01,5.549132947976879171e-01,7.459500644707537376e-01
1.000000000000000000e+03,9.696581196581196549e-01,5.748502994011975842e-01,7.472863673660766759e-01
1.100000000000000000e+03,9.709401709401709324e-01,5.750000000000000666e-01,7.378736373227053891e-01
1.200000000000000000e+03,9.696581196581196549e-01,5.748502994011975842e-01,7.472863673660766759e-01
1.300000000000000000e+03,9.700854700854700807e-01,5.783132530120481674e-01,7.475090845152971841e-01
1.400000000000000000e+03,9.675213675213675257e-01,5.632183908045976795e-01,7.512132223654907071e-01
1.500000000000000000e+03,9.709401709401709324e-01,5.903614457831325435e-01,7.529949595592544398e-01
1.600000000000000000e+03,9.662393162393162482e-01,5.485714285714287097e-01,7.455046301723127211e-01
1.700000000000000000e+03,9.679487179487179516e-01,5.614035087719297934e-01,7.463954987691946430e-01
1.800000000000000000e+03,9.717948717948717841e-01,5.925925925925925597e-01,7.483999531121791060e-01
1.900000000000000000e+03,9.653846153846153966e-01,5.524861878453038999e-01,7.551400773649044051e-01
2.000000000000000000e+03,9.700854700854700807e-01,5.783132530120481674e-01,7.475090845152971841e-01
