1.000000000000000000e+02,9.717948717948717841e-01,6.024096385542169196e-01,7.584808346032116955e-01
2.000000000000000000e+02,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
3.000000000000000000e+02,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
4.000000000000000000e+02,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
5.000000000000000000e+02,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
6.000000000000000000e+02,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
7.000000000000000000e+02,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
8.000000000000000000e+02,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
9.000000000000000000e+02,9.713675213675213582e-01,5.988023952095807845e-01,7.582581174539912983e-01
1.000000000000000000e+03,9.717948717948717841e-01,5.975609756097560732e-01,7.534403938576955673e-01
1.100000000000000000e+03,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
1.200000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.300000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.400000000000000000e+03,9.717948717948717841e-01,6.024096385542169196e-01,7.584808346032116955e-01
1.500000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.600000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.700000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.800000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.900000000000000000e+03,9.709401709401709324e-01,5.952380952380952328e-01,7.580354003047707900e-01
2.000000000000000000e+03,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
