1.000000000000000000e+02,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
2.000000000000000000e+02,9.730769230769230616e-01,6.181818181818181657e-01,7.641894267963895704e-01
3.000000000000000000e+02,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
4.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
5.000000000000000000e+02,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
6.000000000000000000e+02,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
7.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
8.000000000000000000e+02,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
9.000000000000000000e+02,9.726495726495726357e-01,6.144578313253011848e-01,7.639667096471691732e-01
1.000000000000000000e+03,9.730769230769230616e-01,6.181818181818181657e-01,7.641894267963895704e-01
1.100000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.200000000000000000e+03,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
1.300000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.400000000000000000e+03,9.726495726495726357e-01,6.097560975609755962e-01,7.589262689016527119e-01
1.500000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.600000000000000000e+03,9.722222222222222099e-01,5.962732919254658537e-01,7.486226702613996142e-01
1.700000000000000000e+03,9.730769230769230616e-01,6.134969325153375452e-01,7.591489860508732201e-01
1.800000000000000000e+03,9.735042735042734874e-01,6.172839506172839164e-01,7.593717032000937284e-01
1.900000000000000000e+03,9.722222222222222099e-01,6.060606060606060774e-01,7.587035517524322037e-01
2.000000000000000000e+03,9.739316239316239132e-01,6.257668711656442229e-01,7.646348610948305868e-01
